id,source,target
153081,2003,3168
153082,2003,3228
153083,2003,3291
153084,2003,3426
153085,2003,3799
153086,2003,3824
153087,2003,4026
153088,2003,4273
153089,2003,4452
153090,2003,4508
153091,2003,4561
153092,2003,4946
153093,2003,5085
153094,2004,2056
153095,2004,2294
153096,2004,2334
153097,2004,2342
153098,2004,2468
153099,2004,2650
153100,2004,2722
153101,2004,2798
153102,2004,2809
153103,2004,2925
153104,2004,3010
153105,2004,3250
153106,2004,3453
153107,2004,3458
153108,2004,3735
153109,2004,5179
153110,2005,2011
153111,2005,2063
153112,2005,2103
153113,2005,2131
153114,2005,2181
153115,2005,2279
153116,2005,2290
153117,2005,2398
153118,2005,2580
153119,2005,2776
153120,2005,2913
153121,2005,3013
153122,2005,3122
153123,2005,3222
153124,2005,3284
153125,2005,3689
153126,2005,3706
153127,2005,4404
153128,2005,4976
153129,2006,2129
153130,2006,2144
153131,2006,2262
153132,2006,2279
153133,2006,2321
153134,2006,2329
153135,2006,2425
153136,2006,2446
153137,2006,2463
153138,2006,2530
153139,2006,2619
153140,2006,2676
153141,2006,2709
153142,2006,2871
153143,2006,2982
153144,2006,3127
153145,2006,3146
153146,2006,3440
153147,2006,3574
153148,2006,3723
153149,2006,3923
153150,2006,3955
153151,2006,3975
153152,2006,4133
153153,2006,4161
153154,2006,4309
153155,2006,4421
153156,2006,5056
153157,2007,2010
153158,2007,2024
153159,2007,2096
153160,2007,2101
153161,2007,2229
153162,2007,2270
153163,2007,2436
153164,2007,2477
153165,2007,2627
153166,2007,2971
153167,2007,3272
153168,2007,3290
153169,2007,3458
153170,2007,3532
153171,2007,3666
153172,2007,3779
153173,2007,4159
153174,2007,4579
153175,2007,4654
153176,2007,4754
153177,2007,4832
153178,2007,4860
153179,2008,2009
153180,2008,2047
153181,2008,2377
153182,2008,3069
153183,2008,3293
153184,2008,3487
153185,2008,3997
153186,2008,4091
153187,2008,4145
153188,2008,4448
153189,2008,4494
153190,2008,4700
153191,2009,2064
153192,2009,2296
153193,2009,2338
153194,2009,2386
153195,2009,2481
153196,2009,2511
153197,2009,2625
153198,2009,3151
153199,2009,3305
153200,2009,3360
153201,2009,3406
153202,2009,3428
153203,2010,2022
153204,2010,2150
153205,2010,2157
153206,2010,2202
153207,2010,2234
153208,2010,2254
153209,2010,2259
153210,2010,2260
153211,2010,2485
153212,2010,2486
153213,2010,2590
153214,2010,2704
153215,2010,2708
153216,2010,2751
153217,2010,2765
153218,2010,2797
153219,2010,2816
153220,2010,2856
153221,2010,2879
153222,2010,2992
153223,2010,3050
153224,2010,3113
153225,2010,3149
153226,2010,3359
153227,2010,3487
153228,2010,3517
153229,2010,3750
153230,2010,3863
153231,2010,3920
153232,2010,4021
153233,2010,4335
153234,2010,4346
153235,2010,4403
153236,2010,4440
153237,2010,4915
153238,2011,2063
153239,2011,2566
153240,2011,2638
153241,2011,2804
153242,2011,2850
153243,2011,3222
153244,2011,3280
153245,2011,3339
153246,2011,3380
153247,2011,3453
153248,2011,3507
153249,2011,3730
153250,2011,4972
153251,2012,2019
153252,2012,2176
153253,2012,2189
153254,2012,2191
153255,2012,2204
153256,2012,2282
153257,2012,2312
153258,2012,2472
153259,2012,2559
153260,2012,2637
153261,2012,2657
153262,2012,3164
153263,2012,3177
153264,2012,3466
153265,2012,3467
153266,2012,3777
153267,2012,3854
153268,2012,3923
153269,2012,3965
153270,2012,4304
153271,2012,4765
153272,2012,4843
153273,2013,2066
153274,2013,2258
153275,2013,2277
153276,2013,2353
153277,2013,2354
153278,2013,2424
153279,2013,2465
153280,2013,2497
153281,2013,2535
153282,2013,2570
153283,2013,2824
153284,2013,2836
153285,2013,2912
153286,2013,3090
153287,2013,3091
153288,2013,3137
153289,2013,3139
153290,2013,3212
153291,2013,3329
153292,2013,3438
153293,2013,3492
153294,2013,3596
153295,2013,3602
153296,2013,3616
153297,2013,3625
153298,2013,3922
153299,2013,4066
153300,2013,4232
153301,2013,4564
153302,2013,4883
153303,2013,5001
153304,2013,5090
153305,2014,2043
153306,2014,2067
153307,2014,2470
153308,2014,2672
153309,2014,2794
153310,2014,2916
153311,2014,3075
153312,2014,3196
153313,2014,3442
153314,2014,3561
153315,2014,3890
153316,2014,4233
153317,2014,4370
153318,2014,4882
153319,2014,5053
153320,2015,2198
153321,2015,2268
153322,2015,2547
153323,2015,2608
153324,2015,2645
153325,2015,2858
153326,2015,3130
153327,2015,3526
153328,2015,3620
153329,2015,3845
153330,2015,4660
153331,2015,5182
153332,2016,2126
153333,2016,2205
153334,2016,2217
153335,2016,2254
153336,2016,2297
153337,2016,2390
153338,2016,2450
153339,2016,2600
153340,2016,2654
153341,2016,2705
153342,2016,2713
153343,2016,2761
153344,2016,2869
153345,2016,3118
153346,2016,3124
153347,2016,3190
153348,2016,3202
153349,2016,3226
153350,2016,3387
153351,2016,3406
153352,2016,3532
153353,2016,3668
153354,2016,3890
153355,2016,4088
153356,2016,4136
153357,2016,4222
153358,2016,4286
153359,2016,4346
153360,2016,4485
153361,2016,4860
153362,2016,5035
153363,2016,5067
153364,2017,2095
153365,2017,2220
153366,2017,2362
153367,2017,2374
153368,2017,2510
153369,2017,2644
153370,2017,3105
153371,2017,3106
153372,2017,3187
153373,2017,3257
153374,2017,3320
153375,2017,3415
153376,2017,3637
153377,2017,3709
153378,2017,3736
153379,2017,3840
153380,2017,4269
153381,2017,4438
153382,2017,4964
153383,2018,2196
153384,2018,2197
153385,2018,2238
153386,2018,2297
153387,2018,2399
153388,2018,2532
153389,2018,2542
153390,2018,2761
153391,2018,2786
153392,2018,2869
153393,2018,2884
153394,2018,2996
153395,2018,3124
153396,2018,3169
153397,2018,3186
153398,2018,3387
153399,2018,3424
153400,2018,3479
153401,2018,3714
153402,2018,3823
153403,2018,3916
153404,2018,4136
153405,2018,4311
153406,2018,4558
153407,2018,4641
153408,2018,4733
153409,2018,4755
153410,2018,4840
153411,2018,5043
153412,2019,2072
153413,2019,2148
153414,2019,2176
153415,2019,2183
153416,2019,2312
153417,2019,2472
153418,2019,2571
153419,2019,2610
153420,2019,2637
153421,2019,2639
153422,2019,2803
153423,2019,3117
153424,2019,3147
153425,2019,3164
153426,2019,3177
153427,2019,3276
153428,2019,3466
153429,2019,3467
153430,2019,3495
153431,2019,3496
153432,2019,3777
153433,2019,3854
153434,2019,4094
153435,2019,4304
153436,2019,4339
153437,2019,4449
153438,2019,4691
153439,2019,4922
153440,2019,5027
153441,2020,2045
153442,2020,2066
153443,2020,2123
153444,2020,2181
153445,2020,2200
153446,2020,2228
153447,2020,2229
153448,2020,2379
153449,2020,2997
153450,2020,3010
153451,2020,3181
153452,2020,3299
153453,2020,3368
153454,2020,4287
153455,2020,4502
153456,2020,4521
153457,2020,4841
153458,2020,4851
153459,2020,5113
153460,2020,5142
153461,2021,2176
153462,2021,2220
153463,2021,2311
153464,2021,2315
153465,2021,2327
153466,2021,2554
153467,2021,2575
153468,2021,2656
153469,2021,2968
153470,2021,3181
153471,2021,3417
153472,2021,3606
153473,2021,3652
153474,2021,3862
153475,2021,3952
153476,2021,4423
153477,2021,4654
153478,2021,5027
153479,2022,2150
153480,2022,2155
153481,2022,2157
153482,2022,2208
153483,2022,2217
153484,2022,2259
153485,2022,2260
153486,2022,2476
153487,2022,2590
153488,2022,2593
153489,2022,2633
153490,2022,2685
153491,2022,2704
153492,2022,2708
153493,2022,2779
153494,2022,3096
153495,2022,3113
153496,2022,3190
153497,2022,3349
153498,2022,3359
153499,2022,3398
153500,2022,3628
153501,2022,3714
153502,2022,3750
153503,2022,3920
153504,2022,3921
153505,2022,4014
153506,2022,4021
153507,2022,4155
153508,2022,4244
153509,2022,4271
153510,2022,4280
153511,2022,4335
153512,2022,5175
153513,2023,2040
153514,2023,2051
153515,2023,2297
153516,2023,2479
153517,2023,2527
153518,2023,2740
153519,2023,2786
153520,2023,2997
153521,2023,3353
153522,2023,4773
153523,2023,4882
153524,2024,2235
153525,2024,2246
153526,2024,2444
153527,2024,2758
153528,2024,3350
153529,2024,3413
153530,2024,3634
153531,2024,3636
153532,2024,3749
153533,2024,4045
153534,2024,4148
153535,2024,4408
153536,2025,2285
153537,2025,2303
153538,2025,2361
153539,2025,2436
153540,2025,2795
153541,2025,2831
153542,2025,2909
153543,2025,3266
153544,2025,3295
153545,2025,3432
153546,2025,3513
153547,2025,3595
153548,2025,3609
153549,2025,3675
153550,2025,3694
153551,2025,3945
153552,2025,4060
153553,2025,4281
153554,2025,4399
153555,2025,4624
153556,2025,4720
153557,2026,2065
153558,2026,2111
153559,2026,2129
153560,2026,2142
153561,2026,2144
153562,2026,2170
153563,2026,2279
153564,2026,2385
153565,2026,2388
153566,2026,2389
153567,2026,2556
153568,2026,3079
153569,2026,3198
153570,2026,3303
153571,2026,3439
153572,2026,3543
153573,2026,3551
153574,2026,3724
153575,2026,4052
153576,2026,4137
153577,2026,4214
153578,2026,4322
153579,2026,4463
153580,2026,4478
153581,2026,4737
153582,2026,4802
153583,2027,2245
153584,2027,2355
153585,2027,2534
153586,2027,2565
153587,2027,2579
153588,2027,2697
153589,2027,2865
153590,2027,3126
153591,2027,3210
153592,2027,3266
153593,2027,3562
153594,2027,3704
153595,2027,4107
153596,2027,4223
153597,2027,4292
153598,2027,4384
153599,2027,4445
153600,2027,4526
153601,2027,4777
153602,2027,4831
153603,2027,4919
153604,2028,2511
153605,2028,2538
153606,2028,2643
153607,2028,2760
153608,2028,3329
153609,2028,3404
153610,2028,3412
153611,2028,3415
153612,2028,3669
153613,2028,4384
153614,2028,4704
153615,2028,4853
153616,2028,4863
153617,2029,2116
153618,2029,2228
153619,2029,2325
153620,2029,2383
153621,2029,2394
153622,2029,2838
153623,2029,2958
153624,2029,3183
153625,2029,3651
153626,2029,3901
153627,2029,4212
153628,2029,4879
153629,2029,4998
153630,2029,5060
153631,2030,2225
153632,2030,2314
153633,2030,2394
153634,2030,2431
153635,2030,2613
153636,2030,2793
153637,2030,2913
153638,2030,2918
153639,2030,3013
153640,2030,3052
153641,2030,3217
153642,2030,3253
153643,2030,3392
153644,2030,3908
153645,2030,4359
153646,2030,5038
153647,2031,2082
153648,2031,2127
153649,2031,2384
153650,2031,2645
153651,2031,3039
153652,2031,3066
153653,2031,3132
153654,2031,3241
153655,2031,3324
153656,2031,3412
153657,2031,3431
153658,2031,3559
153659,2031,3669
153660,2031,3673
153661,2031,3979
153662,2031,4365
153663,2031,4391
153664,2031,4732
153665,2031,5155
153666,2032,2175
153667,2032,2344
153668,2032,2409
153669,2032,2421
153670,2032,2457
153671,2032,2780
153672,2032,3227
153673,2032,3265
153674,2032,4194
153675,2032,4263
153676,2032,4357
153677,2032,4534
153678,2032,4658
153679,2032,4768
153680,2033,2123
153681,2033,2186
153682,2033,2197
153683,2033,2226
153684,2033,2354
153685,2033,2405
153686,2033,2423
153687,2033,2516
153688,2033,2842
153689,2033,3054
153690,2033,3125
153691,2033,3267
153692,2033,3694
153693,2033,3806
153694,2033,3817
153695,2033,3994
153696,2033,4060
153697,2033,4236
153698,2033,4249
153699,2033,4528
153700,2033,4650
153701,2033,4694
153702,2033,4705
153703,2033,4725
153704,2033,4930
153705,2033,4966
153706,2034,2080
153707,2034,2089
153708,2034,2240
153709,2034,2575
153710,2034,2612
153711,2034,2730
153712,2034,2839
153713,2034,2907
153714,2034,2954
153715,2034,3005
153716,2034,3553
153717,2034,3925
153718,2034,4130
153719,2034,4146
153720,2034,4539
153721,2035,2080
153722,2035,2175
153723,2035,2181
153724,2035,2316
153725,2035,2479
153726,2035,2480
153727,2035,2557
153728,2035,2569
153729,2035,3174
153730,2035,3210
153731,2035,3240
153732,2035,3255
153733,2035,3418
153734,2035,3838
153735,2035,4632
153736,2035,4851
153737,2036,2082
153738,2036,2088
153739,2036,2132
153740,2036,2562
153741,2036,2666
153742,2036,2961
153743,2036,2972
153744,2036,3036
153745,2036,3055
153746,2036,3503
153747,2036,3612
153748,2036,3739
153749,2036,3813
153750,2036,3973
153751,2036,4047
153752,2036,4100
153753,2036,4241
153754,2036,4331
153755,2036,4365
153756,2036,4606
153757,2036,4634
153758,2036,4816
153759,2036,4956
153760,2036,5045
153761,2037,2063
153762,2037,2101
153763,2037,2109
153764,2037,2264
153765,2037,2328
153766,2037,3008
153767,2037,3045
153768,2037,3289
153769,2037,3552
153770,2037,3737
153771,2037,3744
153772,2037,4208
153773,2038,2054
153774,2038,2108
153775,2038,2155
153776,2038,2202
153777,2038,2217
153778,2038,2254
153779,2038,2398
153780,2038,2476
153781,2038,2576
153782,2038,2593
153783,2038,2600
153784,2038,2704
153785,2038,2764
153786,2038,2779
153787,2038,2879
153788,2038,2926
153789,2038,2975
153790,2038,3049
153791,2038,3153
153792,2038,3699
153793,2038,3714
153794,2038,3791
153795,2038,3814
153796,2038,3839
153797,2038,3863
153798,2038,4147
153799,2038,4158
153800,2038,4228
153801,2038,4244
153802,2038,4363
153803,2038,4400
153804,2038,4549
153805,2038,4773
153806,2038,4871
153807,2038,5047
153808,2039,2251
153809,2039,2402
153810,2039,2433
153811,2039,2683
153812,2039,2684
153813,2039,2790
153814,2039,2877
153815,2039,2922
153816,2039,3203
153817,2039,3270
153818,2039,3339
153819,2039,3462
153820,2039,3472
153821,2039,3579
153822,2039,3827
153823,2039,3895
153824,2039,4172
153825,2039,4388
153826,2039,4675
153827,2040,2053
153828,2040,2098
153829,2040,2152
153830,2040,2161
153831,2040,2174
153832,2040,2293
153833,2040,2318
153834,2040,2336
153835,2040,2396
153836,2040,2593
153837,2040,2933
153838,2040,3345
153839,2041,2100
153840,2041,2559
153841,2041,2604
153842,2041,2660
153843,2041,2672
153844,2041,2714
153845,2041,2854
153846,2041,3023
153847,2041,3094
153848,2041,3140
153849,2041,3324
153850,2041,3326
153851,2041,3716
153852,2041,4000
153853,2041,4077
153854,2041,4940
153855,2041,5024
153856,2041,5152
153857,2042,2099
153858,2042,2379
153859,2042,2402
153860,2042,2489
153861,2042,2896
153862,2042,2915
153863,2042,3191
153864,2042,3224
153865,2042,3567
153866,2042,4098
153867,2042,4128
153868,2042,4336
153869,2043,2061
153870,2043,2533
153871,2043,2819
153872,2043,2890
153873,2043,3011
153874,2043,3062
153875,2043,3207
153876,2043,3261
153877,2043,3594
153878,2043,3657
153879,2043,3784
153880,2043,4315
153881,2043,4398
153882,2043,4589
153883,2043,4936
153884,2044,2098
153885,2044,2137
153886,2044,2328
153887,2044,2363
153888,2044,2386
153889,2044,2388
153890,2044,2450
153891,2044,2496
153892,2044,2534
153893,2044,2574
153894,2044,2710
153895,2044,2837
153896,2044,2933
153897,2044,3188
153898,2044,3766
153899,2044,3779
153900,2044,3837
153901,2044,4126
153902,2044,4270
153903,2044,4613
153904,2044,4821
153905,2044,5053
153906,2045,2070
153907,2045,2214
153908,2045,2409
153909,2045,2525
153910,2045,2772
153911,2045,2845
153912,2045,2947
153913,2045,3205
153914,2045,3844
153915,2045,3860
153916,2045,3903
153917,2045,4142
153918,2045,4481
153919,2046,2082
153920,2046,2096
153921,2046,2148
153922,2046,2303
153923,2046,2340
153924,2046,2594
153925,2046,2777
153926,2046,2908
153927,2046,2988
153928,2046,3067
153929,2046,3263
153930,2046,3264
153931,2046,3471
153932,2046,3849
153933,2046,3954
153934,2046,4044
153935,2046,4152
153936,2047,2086
153937,2047,2120
153938,2047,2197
153939,2047,2222
153940,2047,2266
153941,2047,2724
153942,2047,2827
153943,2047,3026
153944,2047,3053
153945,2047,3148
153946,2047,3204
153947,2047,3207
153948,2047,3253
153949,2047,3318
153950,2047,3337
153951,2047,3400
153952,2047,3401
153953,2047,3684
153954,2047,3726
153955,2047,3743
153956,2047,3745
153957,2047,3800
153958,2047,3847
153959,2047,3980
153960,2047,4129
153961,2047,4168
153962,2047,4233
153963,2047,4698
153964,2047,4724
153965,2047,5092
153966,2048,2198
153967,2048,2257
153968,2048,2373
153969,2048,2381
153970,2048,2395
153971,2048,2489
153972,2048,2581
153973,2048,2703
153974,2048,2747
153975,2048,2748
153976,2048,2817
153977,2048,2943
153978,2048,2977
153979,2048,2999
153980,2048,3278
153981,2048,3346
153982,2048,3408
153983,2048,3533
153984,2048,3561
153985,2048,3710
153986,2048,3745
153987,2048,3793
153988,2048,3949
153989,2048,4305
153990,2048,4815
153991,2048,4878
153992,2049,2098
153993,2049,2118
153994,2049,2173
153995,2049,2338
153996,2049,2405
153997,2049,2481
153998,2049,2759
153999,2049,2810
154000,2049,2952
154001,2049,2980
154002,2050,2061
154003,2050,2161
154004,2050,2372
154005,2050,2408
154006,2050,2437
154007,2050,2479
154008,2050,2929
154009,2050,3026
154010,2050,3239
154011,2050,3449
154012,2050,3604
154013,2050,3700
154014,2050,3719
154015,2050,3766
154016,2050,3772
154017,2050,4102
154018,2050,4295
154019,2050,4305
154020,2050,4307
154021,2050,4733
154022,2050,4991
154023,2050,5131
154024,2051,2080
154025,2051,2127
154026,2051,2229
154027,2051,2231
154028,2051,2336
154029,2051,2396
154030,2051,2540
154031,2051,2654
154032,2051,2705
154033,2051,2740
154034,2051,2846
154035,2051,2997
154036,2051,3081
154037,2051,4129
154038,2051,4206
154039,2051,4684
154040,2051,5028
154041,2051,5131
154042,2052,2238
154043,2052,2297
154044,2052,2435
154045,2052,2576
154046,2052,2592
154047,2052,2662
154048,2052,2664
154049,2052,2679
154050,2052,2850
154051,2052,2869
154052,2052,2952
154053,2052,3028
154054,2052,3196
154055,2052,3424
154056,2052,3794
154057,2052,3822
154058,2052,3859
154059,2052,3916
154060,2052,4088
154061,2052,4289
154062,2052,4439
154063,2052,5094
154064,2052,5096
154065,2053,2168
154066,2053,2665
154067,2053,2775
154068,2053,2800
154069,2053,2844
154070,2053,2891
154071,2053,2944
154072,2053,3175
154073,2053,3274
154074,2053,3877
154075,2053,3957
154076,2053,3966
154077,2053,4065
154078,2053,4131
154079,2053,4267
154080,2053,4576
154081,2054,2213
154082,2054,2235
154083,2054,2252
154084,2054,2259
154085,2054,2260
154086,2054,2328
154087,2054,2590
154088,2054,2685
154089,2054,2702
154090,2054,2805
154091,2054,2885
154092,2054,2975
154093,2054,3096
154094,2054,3359
154095,2054,3398
154096,2054,3460
154097,2054,3487
154098,2054,3499
154099,2054,3628
154100,2054,3676
154101,2054,3863
154102,2054,4092
154103,2054,4147
154104,2054,4155
154105,2054,4519
154106,2054,4540
154107,2054,4549
154108,2054,4766
154109,2054,5047
154110,2054,5087
154111,2054,5171
154112,2055,2083
154113,2055,2160
154114,2055,2461
154115,2055,2523
154116,2055,2658
154117,2055,2727
154118,2055,2859
154119,2055,2937
154120,2055,2973
154121,2055,3213
154122,2055,3545
154123,2055,3862
154124,2055,4870
154125,2056,2070
154126,2056,2185
154127,2056,2348
154128,2056,2383
154129,2056,2766
154130,2056,2984
154131,2056,2998
154132,2056,3286
154133,2056,3442
154134,2056,3491
154135,2056,3559
154136,2056,4016
154137,2056,4034
154138,2056,4269
154139,2056,4391
154140,2056,4426
154141,2056,4621
154142,2056,4646
154143,2056,4811
154144,2057,2063
154145,2057,2172
154146,2057,2414
154147,2057,2429
154148,2057,2533
154149,2057,2534
154150,2057,2582
154151,2057,2748
154152,2057,2877
154153,2057,2925
154154,2057,2977
154155,2057,3003
154156,2057,3017
154157,2057,3062
154158,2057,3423
154159,2057,3502
154160,2057,3699
154161,2057,3728
154162,2057,4200
154163,2057,4593
154164,2057,4948
154165,2057,5181
154166,2057,5194
154167,2058,2066
154168,2058,2156
154169,2058,2209
154170,2058,2364
154171,2058,2435
154172,2058,2484
154173,2058,2552
154174,2058,2757
154175,2058,2781
154176,2058,2794
154177,2058,2919
154178,2058,2989
154179,2058,3406
154180,2058,3448
154181,2058,3504
154182,2058,3687
154183,2058,3887
154184,2058,4111
154185,2058,4206
154186,2058,4300
154187,2058,4320
154188,2058,4453
154189,2058,4784
154190,2058,4797
154191,2059,2070
154192,2059,2075
154193,2059,2104
154194,2059,2221
154195,2059,2285
154196,2059,2409
154197,2059,2412
154198,2059,2634
154199,2059,3411
154200,2059,3626
154201,2059,3774
154202,2059,3860
154203,2059,3883
154204,2059,3958
154205,2059,4142
154206,2059,4180
154207,2059,4616
154208,2059,4687
154209,2059,4779
154210,2060,2154
154211,2060,2231
154212,2060,2247
154213,2060,2273
154214,2060,2420
154215,2060,2438
154216,2060,2471
154217,2060,2646
154218,2060,2962
154219,2060,3015
154220,2060,3044
154221,2060,3241
154222,2060,3283
154223,2060,3330
154224,2060,3439
154225,2060,3563
154226,2060,3566
154227,2060,3646
154228,2060,4214
154229,2060,4216
154230,2060,5132
154231,2061,2245
154232,2061,2325
154233,2061,2582
154234,2061,2586
154235,2061,2589
154236,2061,2682
154237,2061,3478
154238,2061,3545
154239,2061,3720
154240,2061,3902
154241,2061,3922
154242,2061,4166
154243,2061,4475
154244,2061,4521
154245,2061,4707
154246,2061,4816
154247,2062,2077
154248,2062,2189
154249,2062,2198
154250,2062,2253
154251,2062,2354
154252,2062,2386
154253,2062,2406
154254,2062,2408
154255,2062,2551
154256,2062,2592
154257,2062,2679
154258,2062,2887
154259,2062,3025
154260,2062,3267
154261,2062,3494
154262,2062,3692
154263,2062,3747
154264,2062,3794
154265,2062,3984
154266,2062,4418
154267,2062,4454
154268,2062,4748
154269,2062,4837
154270,2062,4923
154271,2062,4962
154272,2063,2100
154273,2063,2213
154274,2063,2248
154275,2063,2260
154276,2063,2266
154277,2063,2331
154278,2063,2447
154279,2063,2642
154280,2063,2648
154281,2063,2729
154282,2063,2737
154283,2063,2746
154284,2063,2850
154285,2063,3144
154286,2063,3429
154287,2063,3445
154288,2063,3619
154289,2063,3635
154290,2063,3676
154291,2063,4117
154292,2063,4124
154293,2063,4734
154294,2063,4792
154295,2063,4997
154296,2063,5170
154297,2064,2338
154298,2064,2386
154299,2064,2481
154300,2064,2492
154301,2064,2511
154302,2064,2532
154303,2064,2662
154304,2064,2699
154305,2064,2744
154306,2064,2832
154307,2064,2857
154308,2064,2933
154309,2064,2974
154310,2064,3236
154311,2064,3305
154312,2064,3867
154313,2064,4866
154314,2065,2144
154315,2065,2147
154316,2065,2166
154317,2065,2329
154318,2065,2425
154319,2065,2438
154320,2065,2463
154321,2065,2530
154322,2065,2605
154323,2065,2619
154324,2065,2646
154325,2065,2676
154326,2065,2718
154327,2065,2848
154328,2065,3073
154329,2065,3127
154330,2065,3246
154331,2065,3282
154332,2065,3373
154333,2065,3686
154334,2065,3723
154335,2065,3975
154336,2065,4309
154337,2065,4525
154338,2065,5095
154339,2066,2130
154340,2066,2243
154341,2066,2269
154342,2066,2277
154343,2066,2339
154344,2066,2341
154345,2066,2346
154346,2066,2457
154347,2066,2570
154348,2066,2577
154349,2066,2791
154350,2066,2853
154351,2066,3090
154352,2066,3091
154353,2066,3137
154354,2066,3212
154355,2066,3385
154356,2066,3602
154357,2066,3813
154358,2066,4110
154359,2066,4210
154360,2066,4396
154361,2066,4431
154362,2066,4564
154363,2066,4883
154364,2067,2184
154365,2067,2235
154366,2067,2338
154367,2067,2347
154368,2067,2377
154369,2067,2381
154370,2067,2640
154371,2067,2687
154372,2067,2899
154373,2067,3083
154374,2067,3135
154375,2067,3189
154376,2067,3194
154377,2067,3418
154378,2067,3508
154379,2067,3859
154380,2067,4491
154381,2068,2160
154382,2068,2352
154383,2068,2426
154384,2068,2526
154385,2068,2800
154386,2068,2844
154387,2068,2859
154388,2068,2944
154389,2068,3060
154390,2068,3065
154391,2068,3119
154392,2068,3497
154393,2068,3572
154394,2068,3618
154395,2068,4020
154396,2068,4065
154397,2068,4212
154398,2068,4415
154399,2068,4576
154400,2068,4585
154401,2068,4680
154402,2068,4722
154403,2068,5139
154404,2068,5146
154405,2069,2428
154406,2069,2500
154407,2069,2541
154408,2069,2682
154409,2069,3011
154410,2069,3036
154411,2069,3123
154412,2069,3208
154413,2069,3342
154414,2069,4125
154415,2069,4593
154416,2069,4706
154417,2069,4734
154418,2069,4794
154419,2069,4864
154420,2069,4958
154421,2069,4972
154422,2069,5176
154423,2070,2077
154424,2070,2396
154425,2070,2525
154426,2070,2636
154427,2070,2722
154428,2070,2815
154429,2070,2845
154430,2070,2911
154431,2070,3108
154432,2070,3371
154433,2070,3411
154434,2070,3677
154435,2070,3717
154436,2070,4015
154437,2070,4658
154438,2070,4888
154439,2070,5177
154440,2071,2081
154441,2071,2143
154442,2071,2169
154443,2071,2232
154444,2071,2249
154445,2071,2263
154446,2071,2264
154447,2071,2413
154448,2071,3081
154449,2071,3220
154450,2071,3250
154451,2071,3622
154452,2071,3804
154453,2071,4050
154454,2071,4621
154455,2072,2269
154456,2072,2445
154457,2072,2559
154458,2072,2589
154459,2072,2941
154460,2072,2954
154461,2072,3150
154462,2072,3172
154463,2072,3271
154464,2072,3326
154465,2072,4148
154466,2072,4272
154467,2072,4374
154468,2072,4401
154469,2073,2083
154470,2073,2156
154471,2073,2209
154472,2073,2458
154473,2073,2488
154474,2073,2615
154475,2073,2666
154476,2073,3130
154477,2073,3384
154478,2073,3796
154479,2073,3957
154480,2073,4011
154481,2073,4342
154482,2073,4609
154483,2074,2186
154484,2074,2333
154485,2074,2406
154486,2074,2456
154487,2074,2802
154488,2074,3166
154489,2074,3852
154490,2074,3977
154491,2074,4166
154492,2074,4198
154493,2074,4400
154494,2074,4544
154495,2074,4886
154496,2074,4960
154497,2075,2296
154498,2075,2301
154499,2075,2469
154500,2075,2562
154501,2075,2937
154502,2075,3025
154503,2075,3449
154504,2075,3838
154505,2075,4106
154506,2075,4559
154507,2075,5068
154508,2076,2190
154509,2076,2245
154510,2076,2289
154511,2076,2345
154512,2076,2379
154513,2076,2515
154514,2076,2653
154515,2076,2686
154516,2076,2845
154517,2076,2923
154518,2076,3102
154519,2076,3216
154520,2076,3271
154521,2076,3362
154522,2076,3524
154523,2076,3626
154524,2076,3632
154525,2076,3720
154526,2076,3788
154527,2076,4006
154528,2076,4046
154529,2076,4482
154530,2076,4717
154531,2076,4888
154532,2077,2198
154533,2077,2241
154534,2077,2266
154535,2077,2316
154536,2077,2390
154537,2077,2459
154538,2077,2554
154539,2077,2641
154540,2077,2795
154541,2077,2882
154542,2077,2885
154543,2077,2952
154544,2077,3394
154545,2077,3494
154546,2077,3555
154547,2077,3652
154548,2077,3805
154549,2077,3836
154550,2077,4123
154551,2077,4217
154552,2077,4280
154553,2077,4772
154554,2077,4871
154555,2078,2148
154556,2078,2153
154557,2078,2154
154558,2078,2186
154559,2078,2360
154560,2078,2421
154561,2078,2432
154562,2078,2509
154563,2078,2763
154564,2078,3024
154565,2078,3115
154566,2078,3414
154567,2078,3648
154568,2078,3667
154569,2078,4056
154570,2078,4277
154571,2078,4383
154572,2078,5176
154573,2079,2181
154574,2079,2205
154575,2079,2229
154576,2079,2438
154577,2079,2506
154578,2079,2632
154579,2079,2812
154580,2079,2914
154581,2079,2922
154582,2079,3026
154583,2079,3097
154584,2079,3230
154585,2079,3280
154586,2079,3298
154587,2079,3699
154588,2079,3761
154589,2079,4281
154590,2079,4422
154591,2079,4478
154592,2079,5123
154593,2079,5192
154594,2080,2090
154595,2080,2228
154596,2080,2413
154597,2080,2705
154598,2080,2740
154599,2080,2860
154600,2080,2866
154601,2080,2901
154602,2080,3023
154603,2080,3197
154604,2080,3199
154605,2080,3203
154606,2080,3205
154607,2080,3635
154608,2080,3637
154609,2080,3668
154610,2080,3846
154611,2080,4340
154612,2080,4487
154613,2080,4502
154614,2080,4695
154615,2080,4756
154616,2080,4890
154617,2080,5081
154618,2081,2093
154619,2081,2112
154620,2081,2377
154621,2081,2413
154622,2081,2555
154623,2081,2684
154624,2081,2830
154625,2081,2920
154626,2081,2957
154627,2081,3131
154628,2081,3270
154629,2081,3311
154630,2081,3400
154631,2081,3615
154632,2081,3747
154633,2081,4043
154634,2082,2099
